wave,product_ar,product_fr,expenditure_pc_national,spatial_gini
2021,بندق، فزدق، بوفريوة، جوزة، فواكه جافة مخلطة,Pignon pistache noisette noix mélange,3.312476,0.2475839574621056
2021,بنزين للسيارات,Essence pour véhicule,89.25,0.31200886023215846
2021,بنزين مخلط للدراجات النارية,Essence mélangée pour cyclomoteur,14.94674,0.3078998474073378
2021,بنك,Banc,0.5337363,0.29774149240048287
2021,بوط,Bottes,0.7421065269999999,0.20552357641335295
2021,بيت نوم,Chambre à coucher,5.55692,0.24331313959791379
2021,بيتزا متناولة بالبيت,Pizza à domicile,0.08120566,0.6806505908389396
2021,بيتزا، مطبقة,Pizza,16.01925,0.39382902323018576
2021,بيجاما,Pyjama robe de chambre,7.082236320000001,0.21035082737336275
2021,بيض,Œufs,45.8013779,0.07193784015292759
2021,تأمين الدراجة النارية,Assurance de cyclomoteur,1.2619559999999999,0.18226574829124154
2021,تأمين السيارة,Assurance auto,31.968880000000002,0.2836986898073678
2021,تابل,Tabel,2.1968,0.3501006385624499
2021,تابل و كروية,Tabel et  Carouia,2.653057,0.22020619147865772
2021,تاكسي,Taxi,34.71713,0.25331937208822786
2021,تبغ و نفة و معسل,TABAC ET NEFA,176.107261,0.14149087197774657
2021,تجهيزات المطبخ,APPAREILS DE CUISINE,3.45389571,0.22366319374994748
2021,تجهيزات كهربائية للمنزل,APPAREILS ELECTROMENAGERS,19.9581123,0.1490105064701016
2021,تجهيزات كهربائية و منزلية,APPAREILS MENAGERS ET ELECTROMENAGERS,28.514697455000004,0.1414920217479918
2021,تحويلا مالية  داخل الوطن,Transfert en espèces à l’intérieur de pays,0.8839058529999999,0.3809763038013638
2021,تصليح  وسيلة نقل,REPARATION DE MOYEN DE TRANSPORT PRIVE,21.5436751,0.2095793285948504
2021,تعليم السياقة,Frais d’Auto Ecole (ou camion école),2.518296,0.19398352499799898
2021,تفاح,Pomme,10.72133,0.09317226831013525
2021,"تكاليف الطحن(حبوب، توابل، حمص، زقوقو، لوز,,,)",Frais de mouture (blé orge sorgho condiments…),0.39649829999999997,0.24387977730037602
2021,"تكاليف ذبح (رحي السكاكينتشويط الراس,,,)",Frais pour égorger (aiguisage des couteaux),1.5428309999999998,0.274037796362837
2021,تكاليف طهي المرطبات,Frais de cuisson pour gâteau ; maison,0.08817216,0.4852265287513665
2021,تلفاز,Téléviseur,5.611853,0.183672920259213
2021,تماق,Tmak (mule),1.45770212,0.5147136294453135
2021,تمر,Dattes communes,10.5594,0.5677647354131872
2021,تن مصبّر,Thon en conserve,11.67226,0.24037450139000438
2021,"توابل اخرى (قرفة، زعفران ، شوش ورد، زعتر كليل، حبة حلاوة، راس حانوت,,,)",Autres condiments,0.9276454,0.13238138338359628
2021,توابل بدون تمييز او مخلّط,Condiments sans autres indications,0.0532909,0.634333364665177
2021,توابل جافّة,CONDIMENTS SECS,13.52537219,0.11377159953315741
2021,توابل طازجة (خضراء),CONDIMENTS VERTS,0.9285836399999999,0.33527205560993634
2021,ثلاجة او مجمّد,Réfrigérateur congélateur,6.073123,0.09892510654217146
2021,ثوم اخضر,Ail vert,1.998908,0.21053497041125824
2021,ثوم شائح,Ail sec,7.981267,0.12188855439102353
2021,جال دوش، كريم مرطب,Gel douche après shampoing,6.882396,0.3311855702662512
2021,جبة,Jebba,5.273170624000001,0.11200917825466328
2021,جبن,FROMAGE,22.57351129,0.27415998511729067
2021,جلبانة خضراء,Petit pois vers,4.6740699999999995,0.17143602141966863
2021,جوارب، جوارب شفافة (كولون),Chaussettes bas collant,8.62610992,0.16188954540238354
2021,جوزة، بوفريوة، فسدق، بندق، فواكه جافة مخلطة,Noix noisettes pistache pignon Mélange,0.5448493999999999,0.36121513566752816
2021,جوكينغ، بدلة رياضية,Survêtement jogging,40.1520025,0.1509625337876196
2021,جيب، جيب شورط,Jupe jupe short,5.394169054,0.1937481571404165
2021,حاسوب,Ordinateur personnel,2.748362,0.3308324999880182
2021,حافلة (وسط المدن)، قطاع خاص (TUT، TUS، TCV),Bus autobus (urbain) privé (TUS TUT TCV),1.131116,0.4214694233005194
2021,حافلة (وسط المدن)، قطاع عام (TRANSTU او SNT سابقا),Bus autobus (urbain) public (TRANSTU),6.248229,0.4140206617791391
2021,حبوب أخرى,AUTRES CEREALES,9.67281451,0.14927192971433167
2021,حبوب اخرى مشتقات,Autres céréales transformées,0.051912709999999994,0.40189397739037513
2021,حذاء رياضي (سبادري),Espadrilles,96.96196730000001,0.1745692693332186
2021,حشايا (جراية),Matelas,1.460137,0.25853606809331975
2021,حصارة، سوتيان، قان,Soutien gorge gaine justaucorps body…,3.5514851949999997,0.3305126086582765
2021,حقيبة يدوية، حافظة أوراق أو حافظة نقود,Sac à main sacoche porte feuille pochette,4.171997105,0.3467803437122168
2021,حلاقة,Coiffure (abonnement chez le coiffeur),23.36771,0.1754436881583854
2021,حلوى,Bonbon,0.9908846,0.08525292006356389
2021,حلوى شامية,Halwa chamia,10.38096,0.20213088848051397
2021,"حلويات سوق (مرطبات،salé,,,)",Pâtisserie souk,29.44816,0.190772775373381
2021,"حلي للزينة باستثناء الفضة و الذهب  (مصوغ مزيف,,,)",Faux bijoux et autres effets similaires,1.4388259959999996,0.3787437757980716
2021,حليب صناعي,LAIT INDUSTRIEL,77.918733565,0.049152582559278124
2021,حليب طري,LAIT FRAIS,3.060644375,0.446856443556346
2021,حليب مجفف,LAIT EN POUDRE,4.54264249,0.16496592719815772
2021,حليب مركّز,LAIT CONCENTRE,0.35388896900000005,0.2827951338194895
2021,حمام، دوش,Bain douche,3.734092,0.3693033764905984
2021,حمص شائح,Pois chiche sec,7.410977,0.10251168124754084
2021,حمص منفّخ,Pois chiche trempé,1.5255509999999999,0.41787858335646233
2021,حوالي للأطفال من القماش,Couche en linge pour bébé (autre que couche pharmaceutique),0.09400941950000001,0.4406585369025382
2021,خبز سوق صغير (220 غ) (باقات),Baguette de boulangerie ou assimilé,42.87508999999999,0.18839351530853743
2021,خبز سوق كبير (400 غ),Gros pain de boulangerie,12.64964,0.4320160843731322
2021,خدمات أخرى متعلقة بالسكن,AUTRES SERVICES LIES A L’HABITATION,35.054235500000004,0.48652476194287664
2021,"خدمات اخرى تخص المواد الغذائية تكاليف خاصة بالعولة او لصنع مرطبات العيد، والمناسبات,,,",Autres services relatifs aux produits alimentaires (Oula),0.7027542,0.3439043847976324
2021,خدمات تخصّ المواد الغذائية,SERVICES  RELATIFS AUX PRODUITS ALIMENTAIRES,2.76786545,0.20328252195361418
2021,خدمات شبه طبية (صور بالأشعة و تحاليل طبية وتمريض),SERVICES PARAMEDICAUX (radio- analyse- infirmerie),67.1457041,0.09009666398972616
2021,خضر,LEGUMES,274.13410265,0.09171515337999836
2021,خضر  مصبّرة,LEGUMES EN CONSERVE,109.22283393000001,0.19048653430067164
2021,خلّ,Vinaigre,0.1633044,0.3952989239239726
2021,خميرة (الخبز و المرطبات),Levure pour pain et pâtisserie,2.131576,0.17700760731297271
2021,خوخ,Pèche,7.164927,0.15268258805673973
2021,دجاج مريّش,Poulet éplumé,55.8855,0.22612482631102537
2021,دجاجة محمولة,Poulet à emporter,1.880228,0.3255298397221936
2021,دقلة,Dattes degla,3.68676,0.18410603236111
2021,دلاع,Pastèque,12.06858,0.13408166709177127
2021,ديك رومي,Dindon vif,0.2476319,0.39483576258104536
2021,رمان,Grenade,2.521245,0.13539336583291983
2021,روبة (انسومبل)كسوة نسائية,Robe tailleur ensemble,9.6568293,0.1719639303109597
2021,زبدة حيوانية,Beurre animal,3.913126,0.4122670067643026
2021,"زبدة نباتية (جديدة، قولدينا,,,)",Beurre végétale (goldina jedida…),7.145755,0.1807728490105207
2021,زربية,Tapis,4.095203,0.13246156610922888
2021,زقوقو,Zgougou,1.792775,0.17806623873855087
2021,زكاة الفطر,Autres frais,3.030888,0.1880557832640234
2021,زيت الزيتون,HUILES D’OLIVE,46.88245669999999,0.20713953060782653
2021,زيت عباد الشمس,Huile de tournesol,1.5250830000000002,0.33607325546574474
2021,زيت قطانيا,Huile de maïs,27.00951,0.2210410206780058
2021,زيت نباتي مدعّم (للاستهلاك الاسري),Huile de graine végétale subventionné,13.47088,0.06270350937538383
2021,زيتون مملّح,Olive en conserve,1.607814,0.39952286215949895
2021,"زيوت أخرى (سوجا، زيت جوز الهند، ,,,)",Autres huiles (soja…),0.7286678000000001,0.5635346583434708
2021,زيوت نباتية,HUILES DE GRAINE VEGETALE,45.60073326,0.1605664588293465
2021,ساعة يدوية,Montre,3.6469321791000002,0.30431056301005266
2021,سبتة، حزام,Ceinture hzem,0.54404677,0.22727723160772118
2021,سبناخ,Epinard,1.2493779999999999,0.5135985547752072
2021,سجائر (بالتفصيل),Cigarette (en détail),5.3025590000000005,0.24214291077003391
2021,سردينة مصبّرة,Sardine en conserve,0.4567203,0.24777015098708322
2021,سروال تقليدي,Seroual traditionnel,0.0140663733,0.2234880170439324
2021,سروال دجين,Pantalon jean,101.93744559999999,0.17019794771221686
2021,سروال عادي,Pantalon en autre tissu pantacour,29.988852899999998,0.08148722285376964
2021,سروال نسائي (كلسون),Caleçon en forme de pantalon pour femme,3.7052082540000004,0.23402372128157956
2021,سرير، مولة,Lit sommier,1.400358,0.35935516759718156
2021,سفساري حايك حرام,Safsari haik hrem,0.3677082264,0.5599511037998142
2021,سفنارية (جزر),carotte,4.753419,0.0946558834882274
2021,"سلاطة (سكورية، ليتو، سكالور,,,)",Salade verte (laitue…),2.855495,0.28649592935412327
2021,سلق، خبّيزة,Blette,3.2822199999999997,0.15277171803776146
2021,سمك مجفف,POISSON  SECHES,0.53212902,0.6560697634238941
2021,سميد سوق,Semoule industrielle,13.70317,0.36764383135446166
2021,سيارة اجرة (لواج) وحافلة بين المدن,Louage car (interurbain),15.806959999999998,0.31163879949673423
2021,"شاشية (طربوش، كلباك,,,)",Chechia (tarboucha kalbak bonnet…),0.29720578999999997,0.23587805314003585
2021,شاي,Thé préparé,0.8299773,0.17504798497425167
2021,شاي اخضر,Thé vert,2.866525,0.47281177822121434
2021,شاي جاف اسود (حشيشة),Thé noir,9.456113,0.299050720939245
2021,شحن الهاتف الجوال,Recharge téléphone portable (Tunisiana light TTcach),64.02635,0.08237313140102809
2021,شراء أدوات و مواد ترفيه,ACHAT D’ARTICLE DE LOISIRS,12.134830365,0.2267481944415375
2021,شراء الحلي و المجوهرات,ACHAT DE BIJOUX PRECIEUX,5.907019099999999,0.2883328384664128
2021,شراء بطاقات تمويل الهاتف الجوال,Carte de recharge pour téléphone portable,77.78228999999999,0.16689388145193496
2021,شراء بطاقات تمويل الهاتف القار,Carte de recharge pour téléphone fixe,0.2019724,0.3595053569437865
2021,شراء دراجة نارية,Achat de cyclomoteur - motocyclette,5.734926000000001,0.3101607617298108
2021,شراء سيارة,Achat de voiture,64.47716,0.33943233732101885
2021,شراء قطع الغيار,Achat de pièce de rechange,0.6850839999999999,0.2826476788160073
2021,شراء و صيانة وسيلة  نقل خاصة,ACHAT DE MOYEN DE TRANSPORT PRIVE CHARGES ET ENTRETIEN,279.7170814634,0.19079466137497292
2021,شراء وسيلة نقل خاصة,ACHAT DE MOYEN DE TRANSPORT PRIVE,70.5350623,0.3252801046544824
2021,شعير ومشتقاته,ORGE ET DERIVES,3.05053189,0.083965618436882
2021,"شكلاطة (طوابع، غبرة، شوكولين,,,)",Chocolat (tablette barre …),6.565537999999999,0.25343512352274655
2021,شلاكة,Chlaka,55.98911540000001,0.1191700902200894
2021,شمبوان، طفَل,Shampooing Tfal,18.4445,0.11161596535587603
2021,شملة، كشطة، لحفة,Chamla lahfa kachta,0.2274873097,0.32588388987436945
2021,شورط (تبان),Short,10.34112817,0.22380667096757545
2021,شوينقوم (شيكلي )، لوبان,Shwing gum,0.3803334,0.16264574932845555
2021,"شيبس، بطاطا مقلية,,,",Chips pomme de terre frite,1.267549,0.2951337720097251
2021,شيشة في المقهى,Chiche au café,1.051383,0.42857343625333233
2021,صابون الصيانة الشخصية,Savon de toilette,2.400924,0.1655383497456595
2021,صابون الغسل,Savon de ménage,9.816031,0.15833377678142446
2021,صحن او كسكروت كفتاجي,Plat ou casse croûte kaftegi,4.271416,0.3894835195519353
2021,صحن تونسي,Plat tunisien,0.4514338,0.41023449487001085
2021,صندال,Sandales,9.59077199,0.1550498725703352
2021,صيانة وسيلة نقل,ENTRETIEN DE MOYEN DE TRANSPORT PRIVE,9.268591663399999,0.28977485058591146
2021,طماطم خضراء,Tomates fraîches,36.74581,0.2954912402877028
2021,طماطم صناعية حكة او صبة,Tomate en conserve industrielle (en boite en vrac),77.60869,0.2590531043297757
2021,طواقم,SERVICES,2.7998161,0.17183473068409028
2021,عدس شائح,Lentilles sèches,6.581076,0.22985552923594832
2021,عسل النحل,Miel d’abeille,4.531046,0.20645952843144366
2021,عسل و أغذية سكريّة,MIEL ET AUTRES PRODUITS SUCRES,16.069802749999997,0.21760184829378226
2021,عصير غلال,Jus de fruits,5.1161639999999995,0.23721047804824424
2021,"عصير غلال (قارورة ، باكوات,,,)",Jus de fruits (en bouteille tetrabrik…),11.73833,0.1246618748663555
2021,عطورات,Eau de Cologne eau de toilette parfum after shave…,28.02843,0.1486585504549326
2021,علاج و إقامة عملية جراحية,Frais de séjour et opérations chirurgicales,33.944966,0.1525685266452509
2021,علبة سجائر,Paquet de cigarette,166.88389999999998,0.14359257500136913
2021,عنب,Raisin de table,7.16311,0.10878130099892602
2021,عوينة,Prune,1.007709,0.18866460139073737
2021,غاز قارورة,Gaz en bouteille,21.40633,0.18335729872915485
2021,غسل و تشحيم و تبديل زيت السيارة,Vidange lavage et graissage de voiture,1.8355460000000001,0.40958581438299557
2021,غلال,FRUITS,124.49373665,0.14815708545332962
2021,"غلال اخرى (سفرجل،  توت ,,,)",Autres fruits à pépins,0.6318668000000001,0.40318328941226533
2021,غلال جافّة,FRUITS SECHES,17.63701715,0.3288344465054356
2021,فاتورة الكهرباء و الغاز الطبيعي,Dépense d’électricité et de gaz de ville STEG,176.3099,0.16793195885293533
2021,فاتورة الماء,Dépense d’eau courante SONEDE,56.41241,0.16218763224639554
2021,فاتورة الهاتف الجوال,Facture téléphone portable,0.4468668,0.27711019492932
2021,فاتورة الهاتف القار,Facture téléphone fixe,1.869125,0.3145273261632351
2021,فارينة سوق باكوات,Farine de blé tendre industrielle en paquet,4.888025,0.12398140135333058
2021,فحم,Charbon de bois,2.924709,0.22283038306030145
2021,فراولو,Fraise,3.864601,0.15077664932205082
2021,فرملة، بدعية، سدرية,Farmela sidria bidïa mintène,0.14704725700000004,0.36439612344390393
2021,فرن كهربائي - ميكرواوند,Micro-onde four electrique …,1.294449,0.1933607553135125
2021,فريكاسي، باتي,Fricassé pâté,2.484728,0.24074167264314061
2021,فطاير,Beignet,0.10115009999999999,0.49411670116272366
2021,فقوس,Concombre,5.4389009999999995,0.1708615869439578
2021,فلفل احمر شائح قرون,Piment sec en gousse,2.830921,0.19954133896913318
2021,فلفل احمر مرحي,Piment sec moulu,11.41567,0.11829587902013827
2021,فلفل اخضر,Piments frais,27.17673,0.1486008128150097
2021,فلفل اكحل,Poivre,2.323587,0.2538763157470705
2021,فواتير وبطاقات تمويل الهاتف القار والجوال,FACTURE ET CARTE DE RECHARGE POUR TELEPHONE FIXE ET PORTABLE,149.7753007309,0.10910765495037267
2021,فواكه أخرى,AUTRES FRUITS,26.5996699,0.39535864967122003
2021,"فواكه اخرى (حب ملوك,,,)",Autres fruits à noyaux (cerise),0.1184571,0.5789639568709062
2021,فواكه بالحبوب,FRUITS A PEPINS,47.870391000000005,0.11361451309941539
2021,فواكه بالنواة,FRUITS A NOYAUX,11.39311608,0.1410157609581808
2021,فواكه جافّة,NOIX ET GRAINES COMESTIBLES,6.69764842,0.18649938689836132
2021,فوطة,Fouta,0.0210903617,0.8091641053480758
2021,فوطة وبلوزة,Fouta et blousa,0.5245104148999998,0.4210255646425948
2021,فول اخضر,Fève vert,1.292057,0.22186765910214779
2021,فول شائح,Fève sèche,1.071547,0.32991411889863875
2021,فيستة بلوزون,Veste blouson veste « fourrure »,4.462016520000001,0.21091713640906118
2021,قارص,Citron,1.954097,0.15336795258564884
2021,قاعة استقبال,Salon,8.469372,0.21407840231250463
2021,قاعة اكل,Salle à manger,2.5360650000000002,0.22411112075277895
2021,قبقاب (صابو),Sabot - kobkab,1.7425445640000004,0.45716357009397235
2021,قرع احمر,Courge,3.78564,0.22908020273670804
2021,قرع بوطزينة,Courgette,1.1307729999999998,0.33866051870995584
2021,قرنيط، سوبية، مطيق,"POULPES, SEICHES ET CALAMAR",2.6286027000000005,0.5396274328069274
2021,قشابيةكدرون صوف,Kachabia gadroun,0.1996900251,0.3559393926399682
2021,قطار,Train,0.7340904,0.46049890153021833
2021,قفطان,Koftane,2.016246316,0.2262922580782476
2021,قلوب عبادة و قرع,Graines de tournesol et de courge,0.7590893999999999,0.16912708291247847
2021,قماش التأثيث و الستائر,AMEUBLEMENT ET RIDEAUX,8.1525927,0.15683552951751356
2021,قمح صلب حب,Blé dur en grain,0.7317938,0.39970299504841966
2021,قمح صلب حبّ,BLE DUR ET DERIVES,43.96697803,0.09842324676547975
2021,قمح لين ومشتقاته,BLE TENDRE ET DERIVES,72.49557551,0.10038936447700386
2021,قميص,Chemise ou chemisier,27.428349139999998,0.1971598293664636
2021,قميص نوم، قميص نسوة,Combinaison de femme chemise de nuit,0.6115207674,0.18784242469090984
2021,قنارية,Artichaut,0.9059132,0.4364815393872724
2021,قهوة,Café préparé,58.127129999999994,0.1646869810916527
2021,كبدة,FOIE ET VISCERES,1.176223922,0.38040402296398135
2021,كتب بمناسبة العودة المدرسية,Livres pour rentrée scolaire,0.6104937,0.38782982833556146
2021,كتب غير مدرسية,Livres non scolaires,0.2405254,0.534143783907218
2021,كراب، ملاوي,Crêpe,8.441081,0.21162203413632552
2021,كراسات و أدوات أخرى بمناسبة العودة المدرسية,Cahier et autres fournitures scolaires pour rentrée scolaire,1.3870909999999999,0.21891327484153833
2021,كرافات، كشكول,Cravate cache col,0.4107080945999999,0.3449977574712214
2021,كرسي,Chaise chaise longue,0.9066970999999999,0.14315915973266868
2021,كرشة و دوّارة,TRIPES,2.0861374149999996,0.21719769301541025
2021,كركم,Korkom,2.8373589999999997,0.08422010694742466
2021,كرمب,Choux,0.5034181,0.19501063396735896
2021,كرموس,figue,1.327542,0.26317135308467277
2021,كروية,Carouia,0.6206273999999999,0.444369973509944
2021,كسكروت تن او سردينة او شباتي,Casse-croûte  au thon à la sardine chappati,15.818610000000001,0.16020765064335096
2021,كسكروت لحم او دجاج او ديك رومي او سلامي,Hamburger viande escalope poulet salami,17.28238,0.34110316133815255
2021,كسكسى سوق باكوات,Couscous industriel en paquet,4.852098,0.2858543587738499
2021,كسوة,Costume,3.5039045873000014,0.20230554857307137
2021,كلافس,Cèleri,1.215374,0.19787554640879823
2021,كليمنتين,Clémentine (mandarine),3.65905,0.4155361320504736
2021,كمّون,Cumin (camoun),0.8723936999999999,0.2991416331334945
2021,لبن طري,PETIT LAIT FRAIS,7.14328086,0.2559855033419767
2021,لحم برشني,VIANDE DE CAPRIN,8.03021799,0.681946801960232
2021,لحم بقري,VIANDE BOVINE,26.916995999999997,0.34543570088676023
2021,لحم جمل,VIANDE DE CHAMEAU,0.7016353000000001,0.7524080660512331
2021,لحم دجاج، كبدة دجاج,Viande de poulet en détail (foie de poulet…),48.8508,0.42234810146522317
2021,لحم علوش,VIANDE OVINE,181.58930952999998,0.0698031544750406
2021,"لحم مفروم و مرقاز و ""سلامي""","VIANDE HACHEE,  MERGUEZ ET SALAMI",7.9969623,0.5009965571512879
2021,لحوم  و دواجن,VIANDES ET VOLAILLES,376.7606493509999,0.07453850508546322
2021,لعب للاطفال,Jouet pour enfant de tout type (console de jeux de vidéo …),2.325913,0.18529787216769056
2021,لفت,Navet,1.38421,0.1577832577724977
2021,لوبية شائحة,Haricot sec,5.900787,0.15444624959730513
2021,لوز مقلي، اكاجو,Amandes grillées noix cajou,0.34464550000000005,0.1566759834440512
2021,لوزشائح  مقشر,Amande sèche sans coque,1.638711,0.2646626275316857
2021,مأكولات جاهزة متناولة بالبيت,PLATS CUISINES OU LIVRES A DOMICILE,3.39611866,0.3168665550491032
2021,مأكولات في مطعم,REPAS DANS UN RESTAURANT,60.573287099999995,0.3099502153732814
2021,ماء جافال، كلور للمسبح,Eau de javel clor pour piscine,25.93148,0.23677836351329884
2021,ماء معدني,Eau minérale,45.05542,0.3904811349168468
2021,مازوط للسيارات,Gasoil pour véhicule,14.722760000000001,0.15813526848201287
2021,مبردات و مثلجات,Glace gervais thelja,2.356259,0.3335558533308882
2021,"مبرّدات (قلاس، ثالجة، جيرفاي,,,)",Glace thelja gervais…,4.037056,0.23026431562389238
2021,مترو- حافلة ومترو,Métro - bus + métro,2.239326,0.5831850023007742
2021,"محارم رأس، فولارة، تقريطة، شاربة,,,",Foulard écharpe takrita assaba…,13.106214455,0.10573995868873087
2021,محروقات التنوير والطبخ و التدفئة,"COMBUSTIBLES DECLAIRAGE, PREPARATION ET CHAUFFFAGE",24.902859577999997,0.1638699398377258
2021,محروقات وسيلة نقل خاصّة,CARBURANT ET FONCTIONNEMENT DE MOYEN DE TRANSPORT PRIVE,132.039062,0.20039870508945956
2021,محفظة بمناسبة العودة المدرسية,Cartable pour rentrée scolaire,0.7753715,0.3070742707664631
2021,مرطبات,Pâtisserie,1.4823009999999999,0.4347181272453656
2021,مريول خلعة,Tricots de corps,7.339583389999999,0.26166538985318377
2021,مريول صوف، جيلية صوف,Pull over gilet,30.415102,0.30898082680972894
2021,مريول قطن,Tee shirt sweat shirts,41.601154539999996,0.21355389161431604
2021,مريول و سروال داخلي من القطن (للرجال),Tricots et pantalons en coton pour hommes,1.5360947619999996,0.48919412047601263
2021,مستلزمات  و صيانة و تصليح أدوات الترفيه,ACCESSOIRES  ENTRETIEN  ET REPARATION D’ARTICLES DE LOISIRS,0.9341132538999999,0.16891878157050177
2021,"مستلزمات أخرى (قفاز، محارم يد من قماش أو من ورق,,,)",Autres effets personnels (gants bracelet de montre porte clefs…),0.06165984920000001,0.4648912177225828
2021,"مستلزمات أخرى لتغطية الرأس (مظلة، عراقية، كاسكات,,,)",Autre couvre tête (casquette bêret…),2.222156446,0.19415077451059715
2021,"مستلزمات الخياطة (خيط، فلس,,,)",Mercerie (fil à coudre fil à tricoter bouton fermeture éclair rubants dantelle…),0.1384063183,0.3564902243343171
2021,مستلزمات شخصية,EFFETS PERSONNELS,22.5520489428,0.17878711586564866
2021,مستلزمات لتغطية الرأس,COUVRE CHEFS,15.956206231100001,0.09180254554184097
2021,مستلزمات و نفقات الصيانة و التصليح للالات الكهرومنزلية,Accessoires et frais de réparation et d’entretien d’appareils électroménagers,7.421793,0.20601907432080035
2021,مستلزمات ونفقات التركيب والصيانة والتصليح آلات التسخين وتكييف الهواء,Dépense d’installation d’entretien et réparation d’appareils de chauffage et de climatisation,1.0489490000000001,0.3539445809113362
2021,مشاهد,SPECTACLES,0.27682026000000004,0.34929463750768086
2021,مشروب غازي,Boisson gazeuse,6.5378609999999995,0.27082357379703614
2021,مشروبات التقطير(ماء ورد، ماء الزهر، عطرشية(مقطرة او اوراق),Boisson infusion,1.828832,0.469743672592305
2021,مشروبات باردة,BOISSONS FRAICHES CONSOMMEES  HORS DOMICILE,21.622940500000002,0.23812793131247167
2021,مشروبات ساخنة,BOISSONS CHAUDES,59.81866026,0.17140646734944842
2021,مشروبات طبيعية,BOISSONS EN NATURE,34.74070765,0.03353373877569332
2021,مشروبات غازية,Boisson gazeuse,38.03733999999999,0.3203114361888544
2021,مشروبات غير كحولية متناولة في البيت,BOISSONS NON ALCOOLISEES CONSOMMEES  A DOMICILE,97.16477721,0.2361354520891622
2021,مشروبات كحولية,BOISSONS ALCOOLISEES,6.960168493,0.28448585155904027
2021,مشروبات كحولية متناولة بالبيت,BOISSONS ALCOOLISEES CONSOMMEES A DOMICILE,0.6371696530000001,0.48669279859599124
2021,مشروبات كحولية متناولة خارج البيت أو بالحانة,BOISSONS ALCOOLISEES CONSOMMEES HORS DOMIUCILE OU AU BAR,6.32299884,0.2658464083709904
2021,مشروبات كحولية، تبغ و نفة,"BOISSONS ALCOOLISEES, TABAC ET STUPEFIANTS",183.067429493,0.1467159956220223
2021,مشماش,Abricot,2.2840979999999997,0.17316452251831393
2021,"مصاريف ثقافية اخرى (مفكرة جيب، يومية ، اعلان في جريدة، نسخة، البوم,,,)",Autres dépenses culturelles (achat de bloc note calendrier annonce dans le journal photocopie album agenda…),0.3615189,0.37583545502202886
2021,مطرية (سحابة),Parapluie,1.1153221990000002,0.3346672604045533
2021,"معاليم مدرسية أخرى (التسجيل، التأمين المدرسي والجامعي,,,,)",Autres frais d’enseignement scolaire (droit d’inscription assurance scolaire  et universitaire…),1.4183489999999999,0.29359314362603306
2021,معاليم وسيلة نقل خاصة,CHARGE DE MOYEN DE TRANSORT PRIVE,43.294540999999995,0.26089395687460426
2021,معجون اسنان,Dentifrice,4.042719,0.14227930634007901
2021,معجون غلال,"CONFITURE, COMPOTE ET PUREE DE FRUITS",4.027566,0.19893543569516825
2021,معدنوس,Persil,7.369496,0.24634884038849614
2021,معسل، جيراك، شيشة,Maâssel chicha,1.369304,0.2780433613761587
2021,معطف كاب,"Manteau imperméable cape parkas,,,",16.80011865,0.1022930780511645
2021,معلوم الايجار التقريبي,Loyer estimé,692.0711,0.1593269533797601
2021,معلوم الايجار الفعلي,Loyer effectif,136.9059,0.40496393980008016
2021,معلوم الجولان والأداء,Vignette et taxe,7.411554,0.21988264003269975
2021,معلوم الحضانة المدرسية,Frais Garderie Scolaire,3.207266,0.4393069670573011
2021,معلوم الدراسة (للمدارس الحرة والجامعات الخاصة),Frais de scolarité (pour les écoles et les facultés privés),16.04476,0.40295347778661506
2021,معلوم المبيت (بالنسبة للبياتة),Frais de pension (pour les élèves internes ou demi pensionnaires),1.198014,0.13859548158903534
2021,معلوم المحضنة,Frais de crèche,2.9274940000000003,0.2795575407095372
2021,معلوم المراقبة الفنية,Frais de visite technique,2.652151,0.1805548821496359
2021,معلوم دروس خصوصية و ساعات التدارك,Frais pour  leçon particulières et études,33.213989999999995,0.17434188343590362
2021,معلوم روضة أطفال أو حضانة مدرسية,Frais de jardin d’enfant,9.754069,0.2490001536244788
2021,معلوم كراء الصالة,Frais de location de salle,1.599501,0.37877894498990483
2021,"معلوم كراء الفرقة (وترية، شعرية، سلامية،,,,)",Frais de troupe musicale orchestre troupe soulamia,2.969437,0.4568720226557952
2021,"معلوم كراء لوازم الأفراح (كراسي، منصة,,,)","Frais de location d’articles pour cérémonie caméra vidéo…,",2.370806,0.1535725987022878
2021,مكتبة,Bibliothèque,0.302402,0.4131599338533406
2021,مكسرات وحبوب أخرى,NOIX ET AUTRES,1.97623155,0.17221787777219033
2021,مكيف هواء,Climatiseur,1.8550039999999999,0.31069632876432396
2021,"ملابس أساسية وتقليدية أخرى(بلوزة,,,)",Autres vêtements traditionnels,0.19132077470000003,0.3168265479910839
2021,ملابس خارجية أخرى,LINGE DE CORPS,123.61819831299998,0.13934083717063095
2021,"ملابس خارجية أخرى (جبة نسائية عادية، هركة رجالية,,,)",Autres linges de corps et linges de corps sans indications,13.838760139999998,0.3123634796369451
2021,ملابس خارجية أساسية و تقليدية,VETEMENTS PRINCPAUX TRADITIONNELS,9.0665373884,0.12332555751274898
2021,ملابس خارجية أساسية و عصرية,VETEMENTS PRINCIPAUX MODERNES DE CONFECTION,182.77194479930006,0.1310435593601551
2021,ملابس خارجية للرضع,Combinaison pour bébé,0.849492702,0.14843367892875958
2021,ملابس داخلية,SOUS VETEMENT,76.86317663389997,0.17762374675399273
